,review_id,business_id,name,user_id,stars,text,categories
661,ioCP2KfUQNj0xjY3b1qhNA,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,C766nMocqyWCpQLSDB8Xwg,2,"Trap trap, tourist trap. Geno's  on the other side of the  street is a little better.  Prices are high. Nobody puts that crap cheesewhiz  on a steak except out-of-towners. 

It's not a bad steak, it just that you can get better and at a better price almost anywhere.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
662,llDq635AnJtbJEFRNyMYLw,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,Xu4RenVMTpV_aGMRTMKrcQ,4,"I was recommended this place and I regret not having more cash (no credit card accepted, hence 4 stars). Really brings the best of the meat. The bread didn't get  soggy and the cheese had a great taste. I wish they had some spicy quick of sorts in the menu (didn't find one). Will definitely come back again!","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
663,A_cCCJ8aMY34ZbeP-JyX2g,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,qX9rK32qy5hiYo9EPPJftw,2,"I wanted to enjoy this place. But it was a total letdown, just like Geno's.

Service was rude, which I was already warned about and yes, I got their specialty with the cheese whiz and all but eh, I probably would never bother coming back here which is a good thing because parking here sucks. Doesn't matter when you go, it sucks. I came here a few times with other people and went to Geno's (literally across the street) and it's always packed.

Meat is precooked. Food is not made to order so be forewarned (yes, I'm talking to you, you tourist).

Check out my list of Philly cheesesteak spots to hit up (or avoid).

Cash only.

Parking: Sucks
Price: Cheap
Wait: Not long once you order","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
664,WX0M6fGGzJy34uJoZ2uCtQ,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,0DB3Irpf_ETVXu_Ou9vPow,2,"I guess I had higher expectations just given the history and hype. The steaks come out so alarmingly fast. At night, there was just one window open where you pay and in a matter of seconds got your steak assembled. The meat was pretty bland and underseasoned. Not sure if I get the hype, or want to pay $10 for a steak again.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
665,4vZexVkLyjSYYNHQVYfqmA,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,XrXmcgqTauOhoiptLO8mcA,5,"I must admit, that at first i was all about Geno's (you know the racist people across the street). 

People kept telling me to try Pats, try Pats, try Pats, so I did, and YES IT IS BETTER, and I would argue the best cheese steak in Philly for a straight ""provolone with"".

Fyi out of towners that is how you order a cheese steak here, you state your cheese choice, american, provolone, or whiz, and with or with out onions, i.e. (as above) ""provolone with"" = a cheese steak with provolone and onions...","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
666,wjXbGdI-_RSiCdY5kWkvUg,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,JQBzva0siahUP3OKVHrCCg,4,"I'm from So Cal, so cheese steaks are mostly average here. I did not have high expectations visiting for the first time, cheese steak is cheese steak right? Well...Pat's was surprisingly very tasty, the meat is very good, doesn't taste like any cheese steak in Cali or anywhere else. My friend is such a loyal Pat's customer she would not allow me to taste Geno's.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
667,CeBmiSTPh3sM3-e-aXMHuA,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,Hu0jihqLH0BwOGbgW1Lm5A,4,While nowhere near the best steak in the city Pat's get unfairly hated on by locals who only see it as a tourist trap.  The fact is their steaks are above average and worth the visit.  Much better than Geno's.,"Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
668,AEP6fhJ1LtRdaSavcK_O4w,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,kyJe3sjOfpTXs_kRD8hmXA,3,"This was recommended by my friend as a spot to try on our trip to Philly. She had been dying to go to Philadelphia, so in the spirit of Xmas I told her I would drive. 
 
Pat's King of Steak was average to me. I'm not an expert but I have sampled a few places and I don't feel they lived up to the hype. There wasn't as much flavor in the steak as I expected. The fries on the other hand was good, well seasoned. 

The service was what you would expect from a food shack. Their process works in regards to getting people in and out quick, but I feel the flavor suffers because of that. 

I was expecting a more mom and pop shack, but this seemed more franchised.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
669,f_MK8rbtkuHldHRb5E33IA,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,c4m6ncfDvcf2z4MFRdxP0w,3,"Now the hype about this place is for the birds.. i don't see why this would be king... i always give the benefit of saying maybe an off day but idk... the line moves quickly so just know what u want and have your cash ready ...ok so the meat was pretty dry & i asked for provolone instead of whiz and got 2 pieces that where so small in comparison to the meat and bread that I forgot it was on there ...thank God for those peppers at the condiment stand which were so good by the way it saved the sandwich.. i should have went to genos while my friend stayed here for comparison but genos line was ridiculously long .. the cheese fries were okay if you like them clumped together as one... convenient? ... I love how the guys behind the counter spoke up along with me when some drunk? dude bumped my friend and tried to start shit by saying my friend bumped him ..the guys were like that's BS he never touched you get outta here.. really cool guys much appreciated
(10/1)","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
670,54USJv0axyuSM85V1Wrd3A,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,qj-_1xHnRKuu76ymvRpa_w,5,"I'm a fan of Pat's and always make a habit of stopping by when traveling through Philly. They certainly aren't the best cheese steak in Philly or the universe but they make a tasty terrible for you treat. Tastes best late night, covered in hot peppers, and while other terrible decisions.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
671,ncq1WATYbHJpcASHo-SWCQ,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,TwdJ75oh4cP0KGsxsarC7Q,4,Better than Geno's. Wit provolone. Hold the wiz,"Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
672,vhjnvWGpVSoE5oqdeHemRg,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,RkVc2dkOPgE0CBHNuFZuDA,1,"Visiting Pat's for me was like a kid wanting to visit Disney World so badly all his life only to find out the Disney castle was in ruins from a nuclear explosion.  Earth shattering, heart breaking and emotionally distressing. Visit to Pat's was a total buzz kill!

While walking enroute to the landmark of the two most infamous steakhouses in all of Philly I asked several locals which was better and 6 out of 8 I asked said Pat's was best.  If Pat's is best I don't want to know how God awful Geno's is.  Here is how their garbage is put together and I paid for it...

When I placed my order, steak with onions mushrooms and peppers the guy at cashier turned around grabbed a hero from a stack of fresh heroes.  He turns around to slap a piece of cheese into hero, grabs mushrooms from a bin along with my peppers and tosses them right into the hero.  I'm thinking, ""Uh are you going to grill that?""  Nope! He rolled up my ghetto boot-leg knock-off Philly cheese steak and handed it to me.

Now I'm thinking, ""Well this place is infamous so they must know what they are doing right?"" WRONG! I sat down to enjoy my cheese steak only to have utter disappointment in my first bite. The peppers and mushrooms were stone cold as I expected because they don't make the steaks ""to order"", meaning simmering the mushrooms and peppers with the meat to have all those flavors marinated together.  It just tasted like God awful canned mushrooms.  Also, more importantly my strips of steak had fat linings on it. I get that it's steak but for the amount of fat my sandwich had it impressed upon me that they used inferior crap steak product. Totally grossed me out but I closed my eyes and ate.

Never again, total tourist site.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
673,MwceKPOxmDWCL_ROYleRDw,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,hOHRR29Wg7sCCfiKb5QwCg,2,Just because you invented something doesn't mean you are the best at it. Don't visit this tourist trap if you are actually looking for the best cheesesteak in Philly.,"Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
674,S4jLOcP5TX2HL7IsCLhkNg,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,N52nbyDKZte4PUfJVNpkGQ,3,"Bravo Euro-toting, Pound-wielding, guidebook consulting tourists!  You've contributed to the semi-demise of an American institution.  Alas, we appear to have another casualty of the rising restaurant operating costs phenomenon.

It pains me to take Pat's down a star, but they've slipped a bit based on my recent visits.  I know they often get long lines, which causes assembly-line/rapid fire food prep quality issues, but it seems like lately the meat is either cold, dry, or saturated in something other than grease (?).  But curious Brits sustain demand enough to breed cheesesteak-preparation complacency.  

I still like the place, and the cheese fries especially, but it saddens me that the quality and consistency aren't what they used to be.  Oh, and they seem to be stingy with the cheese lately.  Ugh.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
675,LY9QA-Kj8YtKxCA-V0qazw,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,x3-KBuZWnyLAMgj6Y9KVcQ,4,"The Philly true classic a cheese steak ""Whiz With"" aka a cheese whiz and grilled onions.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
676,dpgP1arbBRzkawekh973JA,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,UB4vcwgWANGAGFenseV8CA,4,Wiz provolone with! For $5 I skip over to genos for the same $5 cheese fries that pats sells for $6. Chopped meat separates pats from genos steaks,"Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
677,d90HT_hXZzS1JNofLNq2MQ,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,mindfWTPWschlBzid9ytCw,4,Pat's cheesesteak is better than Geno's hands down. I do think Geno's has better fries though. DO NOT TRY THE HOT SAUCE AT EITHER!!!!!,"Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
678,oalFyEHCi297_54Jh0j7Jw,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,We4JRYPNdzRmfZ53-nIiLg,5,"These are the best steaks in Philly.  Do not get provolone; you must get the whiz. A must when in Philly.  The line migh be long but it goes very quickly.  The soda and fries are a seperate line, so you might want to send your girl to wait in that line while you wait for the good stuff.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
679,vxclAkeDDE8bIqJ3whMwYg,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,D8Cm7ClL5gDokRXlLmCnAQ,5,"On my way to Virginia( from Boston), I decided to do the Pats vs Genos Cheese Steak challenge.  I tried Pat's on my way down, then Geno's on the way home.  First of all, u do need to be prepared to order correctly, dont ask 2 much Qs and have ur $ ready.  The service is not the friendliest, cuz honestly they dont have 2 b.  U are warned on the wall while waiting in line on how to order so if u pay attention, u will b aiight.  

Your cheese steak will b ready in mere seconds after u order, and will surely hit the spot.  Proportions r just rite, although a bit pricey.  Spice fanatics will love the roasted chilli peppers in their condiments section, i had 2 grab a handful 2 take back home with me 2 Boston.  Not exactly for the over sensitive or very timid as they may not like Pat's direct and no BS style.

   I cant believe the low score avg, they deserve better.  Its fun 2 try both Genos and Pats but if u could only eat at one, its gotta b Pat's.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
680,qcDTolVyrf5NhjeblEIJPg,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,WPDGbLKr4Ga4w7rzwuyZjw,4,"the 1 or 2 star reviews come from easily intimidated or confused tourists (and locals). as a native southeastern Pennsylvanian I had to give a nod to Pat's. people will rage & debate that there are other places that are better in Philly, or that the sandwiches here are no better than wherever. truth be told you go to Pat's because it is iconic & delicious.

the place is open 24-7 because IT CAN BE. bring cash, for the folks here are smart enough to bypass the thousands of hours that would be wasted on people fumbling for their credit cards. the service is lightning quick even when there's a line around the block. TIP: know what you want & how to order it. if all else fails read the ordering instructions while you are in line. be prepared to laugh at the tourist southerners/midwesterners on vacation who are puzzled by the speed & efficiency in effect here.

savor the bread, because it's one of the reasons a ""Philly"" is the real deal here. that means a tad crusty on the outside, warm, soft & chewy on the inside. that means fresh baked bread like you only find in the northeast, not the wonder bread crap other people are used to. a steak from Pat's tastes great with grilled onions, mushrooms, peppers & ""Wiz"".  there's chicken or no meat if you wish to expand/limit your options, but there's no excuse for even a vegetarian to not eat here at least once. 

have a coke to wash it all down/aid with digestion. don't count on getting a seat at one of the outside tables. if you do get a seat soon as you're done eating get your lazy butt up and move on so someone else can sit. that's right - welcome to Philadelphia. be sure to get plenty of napkins and have a few hot cherry peppers on the side. 

for the Teabagger peoples: if you want to order ""in English"" try Geno's across the street. they'll be happy to accommodate you.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
681,Pc3AUPqqkBHJsNUi9AHveg,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,slEe852ERi2cMMU37ClSbg,3,"One of the most famous cheesesteaks in town. Delicious indeed, but super oily. And yes, need to learn the jargon while waiting in line. I would say don't come with a high expectation, then you will be fairly happy!","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
682,8lBtcGG9Q3TqJyebO20FdQ,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,fXlPFM_OmhzV2bLjwtSxyQ,3,"This is the best place in Philly to wear some Giants Super Bowl Champions shirts and hats. The locals really enjoy seeing the out of towners enjoying the local neighborhood fare. The sandwich is kinda good, better when you've been boozing all night. They chop the steak here, which they don't across the street. It's kinda fun to come here once, but I wouldn't come back.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
683,WgnOc7oZtgn4O0oBAoR-rg,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,QsjuYcUlSXGcJRp8FZCTKA,5,"Delicious sirloin steak, always fresh and soft! Love it. Especially softness is important for me since I always have the issues with my teeth.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
684,CF4swnIo65yEbU7kiMsxHw,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,wCFcislkveq-fbgxLSWdDw,2,"Underwhelming. I got a mushroom whiz wit and I took a bite and tasted nothing but the ketchup I had put on top, and not because I had put too much on. When I tried a bite of the meat itself, it was juicy but not at all seasoned. This place might be good to visit to say you've been, but you can get better steaks elsewhere.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
685,ZzDDfpAiV7O6SAdyTjXs-w,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,9TXLJROW3ko6nPf6CpKi1w,5,"Pats is not a tourist trap. Tourist traps are like Jims on south street in tourist areas. South philly around pats is a residential neighborhood with locals supporting local businesses and Pats is not only iconic for their cheesesteaks but the best there is hands down. American without on a classic Italian roll from Liscios bakery from south jersey (south jersey water makes amazing bread due to its natural artesian well water) and some hot cherry peppers. Add cheese fries to your order for dessert and your golden. Add a burp later on and you can still savor and taste how good a Philadelphia cheesesteak is really supposed to be.
*not for the kosher at heart or those on a diet, please consult with your physician before eating, once eaten, floss afterwards and make sure you work out to balance yourself. Please repeat.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
686,Spvv9IUR8KCYfBxCwvKRGA,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,L0lzh2yW4348mjteq45zlw,4,"We were in Philly for Jesse's bachelor party and had to do the Cheesesteak challenge.  We ordered steaks from Jims on South Street, Geno's and Pats.  Pats was dads favorite.  We had them with whiz and onions.  We added red and green cherry peppers.  Pats is the original but also looks it.  The may want to consider a remodel to clean up a little bit.  Parking was not a problem since there are 2hr spots all around.  The steak was meaty, flavorful and won the cheesesteak challenge two to one.  I will be back next time I am in Philly for the rematch.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
687,dD5ErqeFtJHSUCYWrSHZxA,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,PtKK6dxxgmI-Di3YSifgUw,1,The only thing worst that a Geno's Cheese Steak is a Pat's one. I just can understand why people make such a big deal about them other than local rivalry.,"Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
688,RdJw4kpXUkRkq8c19DrWaw,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,skAr4Z6OA6-njL5_1kUeuw,2,There are hundreds of better places to get a cheese steak in and out of the city. This is a tourist trap.,"Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
689,CI78tW2z1IY9MEolb3brbg,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,YJ1rato3KDBgllRXFAZmSA,1,"First thing, if coming here and expect at least a descent customer service, think again. You are nothing but a number to them, they have plenty of customers who don't mind this and are there simply for the food, which brings me to my point. The cheese steak is marginal at best. It shouldn't be that much colder after a couple of minutes but it is. I also expected the quality of the meat to be better, it wasn't. I've tried both the provolone and the melted cheese one, neither one of them is anything to brag about. This is a review for this place and although there are other places with better quality steaks, I won't mention them here. I won't be coming back here for sure, not that it matters to them either way.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
690,O0Supm6eurvxOvk-ViG_bw,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,9xY87Ea7HFyDh2rvdKfdPQ,1,"gross!

I should be more specific.  
I have been told that the day I went was clearly a bad day; however, the quality was consistent at both Pat's and Geno's.  My boyfriend and I went to pick up a cheesesteak from both Pats and Geno's so as to compare.  EACH of them was cold!!!  the bread was stale and like ripping off a bite of beef Jerky when eating them.  The provolone was cold.  it was like eating a cold roast beef sandwich with no flavor.  Nobody was at either place so i am not sure if we just went on an off day.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
691,3hd7T_p-TZRgAtvPQIU06Q,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,sVXcGPDpgdXBoUJ4kDHLNA,5,"This was my first time in philly and of course my family and I had to stop and try the king of cheese steaks, and it was delicious! The cheese oozing in the sandwich was perfect!","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
692,hcWdjD7BZSZFh18rbdxowQ,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,F4pgdkwJAcWPdZvTVDHWzA,1,"Not worth it.  Just another tourist spot.  If I ""HAD"" to choose one between the two ""TOURIST"" cheesesteaks then I would pick Geno's.  If I  had to choose, there would be so many others within downtown or other places I would go to before these 2 tourist cheesesteaks.  Don't know how they got famous, but I wouldn't go there again.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
693,Hw7rHOFUyb6vIXVnyrwfjA,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,nnjieGgOULSnwBCQ3uXl0w,1,"Please stop frequenting the tourist traps when you come to Philly.  Pat's and Geno's may be the most famous, but they are some of the worst.  Pat's basically makes these on a conveyor belt.  It's like being served at a high school cafeteria.  The ingredients are shoveled onto a dry hoagie instead of being prepared.  Most locals don't eat here and for good reason.  This doesn't represent real cheesesteaks.  I tried this place after living in Philly for about a year and only because my friend came into town and insisted.  Never again.

If you travel to Philadelphia (and the only reason you'd go here is if you're visiting from out of town), ask a local what place is his/her favorite.  They'll be glad to tell you.  Ask a few and get an idea of what places are good and try those. Not one local will say Pat's or Geno's despite what TV shows try to tell you.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
694,uXw5EIjQMUgfg2tROBFdCg,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,rAR6Y48TaGC16sEr6Oh51A,4,I like any place where you park 4 blocks away and can still smell the cheesesteaks wafting down the alley you are walking through. Be sure to have cash because they don't take cards. I have had a lot of cheesesteaks since moving to Philly and this was by and far the best. Probably not the best idea to have someplace important  to be after eating here as I promise you will smell of meat and onions when you leave.,"Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
695,dGN0Jk_OrEE_r9JDZnmFdw,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,tRDYb8Vd6VM5BpbVI89Yhw,4,"Okay.. So I'm not from Philly and of course this was recommended.. And I went to try it... Yeah the steak meat is different from what you get from Subway, Wawa, or any deli outside philly.. They are thick and tastes good! Very good with wiz and onions! Pair it with hot peppers and you're good to go! By the way I tried Genos after I ate my steak here and Pat's is way better.. After two days I did the opposite Genos first then Pats.. My vote still goes to Pats..

Great experience","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
696,ydrn4fZU70aHQi0jinC1dA,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,Bz-qjV3dPemz6LUJtO5ejA,1,When I think of the worst cheesesteak I have ever had pat's comes to mind. Just go right across the street to geno's. Trust me.,"Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
697,ra6FJBXuDmjV52_4MTKXhg,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,IF-zB7Cf72ABdB0jCDBsrg,3,"It was a good tasting sandwich. Everything was crazy expensive. $9 for a sandwich? $4 for fries? Yes it was good, but hmmm. I feel like part of the appeal is the history of the place. I would go for the nostalgia but if it weren't for that, I wouldn't necessarily beat the door down.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
698,OEpNdsh5Kz4VG-M3JQ3fEg,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,c14mg-hMaEC3TFZ5v6woGA,2,This is certainly better than Gino across the street but it is basically a tourist trap. The best part of the sandwich was the bread.,"Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
699,rsXiFZXRXncdHhaok8rgQA,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,tndB7lJX-em0LrZs_UU6DA,2,I went to school in Philly for four years and recently visited.  My boyfriend had never been and wanted to try a cheese steak and he stumbled upon Pat's on the Internet.   Since it said home of the ordinal or first (can't remember) we tried it.  The sub was a little less than average tasting and a bit over priced.  The steak wasn't good and the sub didn't seem like it was made fresh.  Maybe because of the mound of steak that they already have pre made.  The bread was chewy and I could tell they leave it sitting out all day.  Moral of the story you can get a better and less expensive cheese steak else where.  Def a tourist trap.,"Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
700,F_yfrqS2dKt5dTqTWsaeDQ,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,f2H7NsZ5bA45WCRFhcXM0Q,3,"OK, so you're in Philly. Shouldn't you try some of the storied places?  Hell yeah.

The way we came down Passyunk, we got to Pat's first. We saw the lights of Geno's, but it was like 40 steps away, we're from LA (so we don't do that kind of heavy walking), and we were already here. So.

The bread is good. These steak places all take pride in sourcing their rolls locally. I liked the taste of the steak here but it wasn't stove hot. Not sure why, because the turnover is so high nothing should be sitting back there getting cold.  As someone else said, you just finish your sentence ordering, and the steak is there waiting for you. Steak only lukewarm.  Fries stone cold.  WTF?  Going to ding them on food temp, but I'd give them another chance.  

Woe Unto Him who asketh for fries at the steak window. Authentic rudeness at no extra charge - laughed it off, as the rudeness is part of the experience. 

The Cherry Peppers were utterly awesome to this native Californian tourist.  

We were also utterly amazed that it was OK to park the car right in front of the restaurant in that narrow little street, and that we could even find a spot there. Must have been dumb tourist luck.

I'd go again, and I'd want to try the competition.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
701,aZWdnZodAWCJf1w-VOTMQg,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,Due7yiQ4TtYXfkHe5NmnrA,5,"This place is not only the originator of the cheesesteak, but also the BEST cheesesteak place I have ever been!  When I used to live outside of Philly, I would go here at least 4 times a month.  The lines are long on the weekends or after a game, but definitely worth it. I've tried many cheessteaks all over the city and the surroudning areas and have always chosen Pat's over the rest.  I've even done my own Pat's vs Geno's challenge with a few of my friends (have a cheessestaek at one and then go across the street and have one from the other) and Pat's ALWAYS wins!   Now I always make it a point to go there if I am only in town for a 1 day trip or just passing through.

I always go with the whiz wit!","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
702,kIPHXTgfaOBzjduEFqMOpg,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,cNrcl3sOkPl1l9QXH2rn7g,5,Used to always get Geno's bc that's what my friends wanted. I realized how much of a  mistake that was when I tried Pats for the first time in years the other day. I had a mushroom pizza steak and it was delicious! I'm never going to Geno's again.,"Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
703,eP0TbheQFIzWWRo22kuq5Q,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,SxAt6pjOvZR1d2lpGh6Itg,4,The steaks were so good!!!! Traveling from California to try an original phili cheese steak I must say it was all I expected the bread was so soft and the steak so tender and juicy and good. If you haven't tried you have to come and try it left very satisfied!,"Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
704,CzO9QCQdEWkPrst_sxkqzw,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,0HZ-Y3EyE96zmpc2n6k9Ow,3,Disappointing for a place with such a reputation.  It was only average with the meat being rather tasteless and tough.  The others I was with agreed.,"Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
705,CVYai6xzBnvHG0TDTLn2dA,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,5uFIyo8VAxXx2PwklmjrqQ,2,"Not worth the 10 bucks, people that work there look like robots. My cheesesteak was missing cheese. The only thing that was good was the bread. Will not return.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
706,nZDLZywQK8jcngxxC_uoRg,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,pIowOpI3iqYrd4NCc00QQw,1,Horrible! They don't use gloves and that's gross. The service is rude and the bread was barely fresh. Better cheese steaks in NY!,"Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
707,V8Ujw4kdHvBJNIzbJ_m5Lw,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,RmMwvOP_livMerFXLv2wSA,2,Those pictures really don't do your Cheesesteaks any justice. Between Pats and Geno's all I can say is dry Cheesesteaks a truly good Cheesesteak shouldn't have to be smothered with yellow crap cheese. These places are only for tourist if u live here and really would walk or drive to eat from here that's crazyyyyy. I just drove by there and thought who eats at those 2 places!!,"Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
708,ORkzAz0rkj2yk2Cpd3lwzQ,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,BUwajB8j__9-fA8405vYNg,2,"I honestly think the only reason Pat's is popular is because it is directly across the street from geno's.  Now I'm not expecting fine dining when it comes to this food but I was pretty disappointed overall.  Did not see what the big deal was about pat's, let alone cheese steaks at all.  Sure it would be something that tasted great when you are hammered at 2am but when I'm stone cold sober at 1pm on a saturday afternoon it's a different story.  I won't be coming back here because frankly this food doesn't do anything for me.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
